OHRP,Ohr Pharmaceuticals,NASDAQ
0.41,0.41,0.41,0.41
0.41,0.41,0.41,0.41
0.41,0.41,0.41,0.41
0.41,0.41,0.41,0.41
0.41,0.41,0.41,0.41
0.41,0.41,0.41,0.41
0.41,0.41,0.41,0.41
0.41,0.41,0.41,0.41
0.41,0.41,0.41,0.41
0.41,0.41,0.41,0.41
0.41,0.41,0.41,0.41
0.41,0.41,0.41,0.41
0.41,0.41,0.41,0.41
0.41,0.41,0.41,0.41
0.80,0.80,0.80,0.80
0.80,0.80,0.80,0.80
0.80,0.80,0.80,0.80
0.41,0.41,0.41,0.41
0.41,0.41,0.41,0.41
0.41,0.41,0.41,0.41
0.41,0.41,0.41,0.41
0.41,0.41,0.41,0.41
0.41,0.41,0.41,0.41
0.41,0.41,0.41,0.41
0.41,0.41,0.41,0.41
0.41,0.41,0.41,0.41
0.41,0.41,0.41,0.41
0.50,0.45,0.50,0.45
0.50,0.49,0.50,0.49
0.50,0.45,0.50,0.45
0.50,0.45,0.50,0.45
0.50,0.50,0.50,0.50
0.50,0.50,0.50,0.50
0.49,0.49,0.49,0.49
0.48,0.48,0.48,0.48
0.48,0.48,0.48,0.48
0.45,0.45,0.45,0.45
0.45,0.45,0.45,0.45
0.37,0.25,0.37,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.30,0.20,0.30,0.20
0.20,0.20,0.20,0.20
0.22,0.21,0.22,0.21
0.20,0.20,0.20,0.20
0.20,0.20,0.20,0.20
0.20,0.20,0.20,0.20
0.20,0.20,0.20,0.20
0.20,0.20,0.20,0.20
0.20,0.20,0.20,0.20
0.20,0.20,0.20,0.20
0.20,0.20,0.20,0.20
0.20,0.20,0.20,0.20
0.20,0.20,0.20,0.20
0.25,0.50,0.50,0.25
0.42,0.42,0.42,0.42
0.42,0.42,0.42,0.42
0.42,0.42,0.42,0.42
0.42,0.42,0.42,0.42
0.42,0.42,0.42,0.42
0.42,0.42,0.42,0.42
0.42,0.42,0.42,0.42
0.42,0.42,0.42,0.42
0.42,0.42,0.42,0.42
0.42,0.42,0.42,0.42
0.42,0.42,0.42,0.42
0.42,0.42,0.42,0.42
0.30,0.27,0.30,0.27
0.27,0.27,0.27,0.27
0.27,0.27,0.27,0.27
0.27,0.27,0.27,0.27
0.27,0.27,0.27,0.27
0.15,0.15,0.15,0.15
0.15,0.15,0.15,0.15
0.15,0.15,0.15,0.15
0.15,0.15,0.15,0.15
0.38,0.38,0.38,0.38
0.27,0.27,0.27,0.27
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.20,0.17,0.20,0.17
0.17,0.17,0.17,0.17
0.17,0.17,0.17,0.17
0.25,0.25,0.25,0.25
0.20,0.20,0.20,0.20
0.20,0.25,0.25,0.20
0.25,0.25,0.25,0.25
0.20,0.20,0.20,0.20
0.20,0.20,0.20,0.20
0.20,0.20,0.20,0.20
0.20,0.20,0.20,0.20
0.20,0.20,0.20,0.20
0.20,0.20,0.20,0.20
0.20,0.20,0.20,0.20
0.20,0.20,0.20,0.20
0.20,0.20,0.20,0.20
0.22,0.25,0.25,0.22
0.22,0.22,0.22,0.22
0.25,0.25,0.25,0.20
0.30,0.30,0.30,0.30
0.28,0.28,0.28,0.28
0.29,0.29,0.29,0.29
0.29,0.29,0.29,0.29
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.20,0.20,0.20,0.20
0.22,0.25,0.25,0.22
0.22,0.22,0.22,0.22
0.22,0.22,0.25,0.22
0.22,0.22,0.22,0.22
0.22,0.22,0.22,0.22
0.20,0.25,0.25,0.20
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.26,0.27,0.27,0.26
0.22,0.22,0.22,0.22
0.27,0.27,0.27,0.27
0.27,0.27,0.27,0.27
0.27,0.27,0.27,0.27
0.24,0.20,0.24,0.20
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.20,0.20,0.20,0.20
0.20,0.28,0.28,0.20
0.28,0.28,0.28,0.28
0.28,0.28,0.28,0.28
0.28,0.28,0.28,0.28
0.28,0.28,0.28,0.28
0.28,0.28,0.28,0.28
0.21,0.28,0.28,0.20
0.24,0.24,0.24,0.24
0.24,0.24,0.24,0.24
0.24,0.24,0.24,0.24
0.20,0.20,0.20,0.20
0.24,0.24,0.24,0.24
0.24,0.24,0.24,0.24
0.24,0.24,0.24,0.24
0.21,0.21,0.21,0.21
0.21,0.21,0.21,0.21
0.22,0.21,0.24,0.21
0.24,0.25,0.29,0.24
0.25,0.25,0.25,0.25
0.28,0.28,0.28,0.28
0.25,0.25,0.25,0.25
0.28,0.30,0.30,0.27
0.30,0.30,0.30,0.30
0.30,0.30,0.30,0.30
0.30,0.30,0.30,0.30
0.30,0.30,0.30,0.30
0.30,0.30,0.30,0.30
0.30,0.30,0.30,0.30
0.30,0.30,0.30,0.30
0.30,0.30,0.30,0.30
0.23,0.23,0.23,0.23
0.23,0.23,0.23,0.23
0.23,0.23,0.23,0.23
0.22,0.25,0.25,0.22
0.23,0.22,0.23,0.22
0.23,0.22,0.23,0.22
0.22,0.22,0.22,0.22
0.22,0.24,0.24,0.22
0.24,0.24,0.24,0.24
0.23,0.23,0.23,0.23
0.23,0.23,0.23,0.23
0.23,0.23,0.23,0.23
0.23,0.23,0.23,0.23
0.23,0.23,0.23,0.23
0.23,0.23,0.23,0.23
0.23,0.23,0.23,0.23
0.23,0.23,0.23,0.23
0.21,0.24,0.24,0.21
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.23,0.23,0.23,0.23
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.23,0.26,0.26,0.21
0.26,0.26,0.26,0.26
0.26,0.26,0.26,0.26
0.26,0.26,0.26,0.26
0.26,0.26,0.26,0.26
0.26,0.26,0.26,0.26
0.26,0.26,0.26,0.26
0.26,0.26,0.26,0.26
0.26,0.26,0.26,0.26
0.26,0.26,0.26,0.26
0.26,0.26,0.26,0.26
0.26,0.26,0.26,0.26
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.20,0.20,0.20,0.20
0.20,0.20,0.20,0.20
0.20,0.20,0.20,0.20
0.20,0.20,0.20,0.20
0.20,0.20,0.20,0.20
0.20,0.20,0.20,0.20
0.20,0.20,0.20,0.20
0.26,0.26,0.26,0.26
0.26,0.26,0.26,0.26
0.29,0.29,0.30,0.28
0.29,0.29,0.29,0.29
0.30,0.29,0.30,0.29
0.29,0.29,0.29,0.29
0.29,0.29,0.29,0.29
0.29,0.29,0.29,0.29
0.29,0.29,0.29,0.29
0.30,0.30,0.30,0.30
0.31,0.30,0.33,0.30
0.30,0.30,0.30,0.30
0.30,0.32,0.33,0.30
0.32,0.32,0.32,0.32
0.30,0.28,0.30,0.28
0.28,0.28,0.28,0.28
0.29,0.30,0.30,0.29
0.30,0.30,0.30,0.29
0.30,0.30,0.30,0.30
0.30,0.30,0.30,0.30
0.30,0.30,0.30,0.30
0.30,0.29,0.30,0.29
0.30,0.30,0.30,0.30
0.30,0.30,0.30,0.30
0.27,0.27,0.27,0.27
0.27,0.27,0.27,0.27
0.20,0.28,0.28,0.18
0.28,0.28,0.28,0.28
0.30,0.28,0.30,0.28
0.27,0.27,0.27,0.27
0.27,0.27,0.27,0.27
0.27,0.27,0.27,0.27
0.27,0.27,0.27,0.27
0.27,0.27,0.27,0.27
0.27,0.27,0.27,0.27
0.27,0.27,0.27,0.27
0.33,0.45,0.45,0.33
0.50,0.45,0.50,0.45
0.42,0.42,0.42,0.42
0.50,0.52,0.55,0.46
0.52,0.52,0.55,0.51
0.47,0.50,0.50,0.47
0.50,0.50,0.50,0.50
0.50,0.51,0.51,0.50
0.51,0.51,0.51,0.51
0.52,0.55,0.55,0.52
0.58,0.60,0.60,0.56
0.60,0.68,0.68,0.60
0.69,0.65,0.69,0.65
0.60,0.60,0.62,0.60
0.58,0.54,0.58,0.54
0.55,0.60,0.60,0.55
0.55,0.60,0.60,0.55
0.60,0.60,0.60,0.60
0.60,0.73,0.74,0.60
0.75,0.70,0.75,0.70
0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65
0.60,0.60,0.60,0.60
0.60,0.60,0.65,0.60
0.62,0.60,0.62,0.60
0.63,0.63,0.63,0.63
0.63,0.63,0.63,0.63
0.59,0.59,0.59,0.59
0.60,0.53,0.60,0.53
0.60,0.65,0.65,0.60
0.65,0.65,0.65,0.60
0.65,0.62,0.65,0.62
0.62,0.62,0.62,0.62
0.66,0.63,0.66,0.63
0.65,0.65,0.65,0.62
0.65,0.61,0.69,0.61
0.55,0.60,0.69,0.55
0.69,0.71,0.71,0.66
0.75,0.71,0.75,0.70
0.71,0.70,0.71,0.70
0.71,0.70,0.73,0.70
0.70,0.68,0.73,0.68
0.66,0.66,0.66,0.66
0.68,0.68,0.68,0.68
0.68,0.68,0.68,0.68
0.66,0.68,0.68,0.66
0.68,0.66,0.69,0.66
0.70,0.71,0.72,0.70
0.69,0.70,0.70,0.65
0.73,0.73,0.75,0.72
0.73,0.74,0.74,0.73
0.73,0.73,0.73,0.73
0.71,0.71,0.71,0.71
0.71,0.71,0.71,0.71
0.71,0.74,0.74,0.70
0.74,0.74,0.74,0.74
0.75,0.70,0.75,0.70
0.71,0.71,0.75,0.71
0.71,0.71,0.71,0.70
0.73,0.73,0.73,0.73
0.70,0.70,0.70,0.69
0.70,0.70,0.70,0.70
0.71,0.71,0.71,0.71
0.71,0.70,0.71,0.70
0.73,0.69,0.73,0.69
0.66,0.65,0.66,0.63
0.65,0.67,0.67,0.65
0.65,0.65,0.65,0.65
0.64,0.64,0.64,0.64
0.70,0.70,0.70,0.70
0.70,0.70,0.70,0.70
0.73,0.73,0.73,0.73
0.73,0.73,0.73,0.73
0.73,0.73,0.73,0.73
0.75,0.75,0.75,0.75
0.60,0.70,0.70,0.55
0.70,0.70,0.70,0.70
0.70,0.70,0.70,0.70
0.70,0.70,0.70,0.70
0.70,0.70,0.70,0.70
0.70,0.70,0.70,0.70
0.70,0.70,0.70,0.70
0.69,0.55,0.69,0.55
0.56,0.69,0.69,0.55
0.63,0.63,0.63,0.63
0.63,0.63,0.63,0.63
0.68,0.67,0.68,0.53
0.70,0.70,0.70,0.70
0.70,0.70,0.70,0.70
0.70,0.70,0.70,0.70
0.70,0.70,0.70,0.70
0.70,0.70,0.70,0.70
0.65,0.65,0.65,0.52
0.70,0.70,0.70,0.70
0.55,0.65,0.65,0.52
0.67,0.67,0.67,0.67
0.52,0.70,0.70,0.52
0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65
0.60,0.71,0.71,0.60
0.71,0.71,0.71,0.71
0.71,0.71,0.71,0.71
0.71,0.71,0.71,0.71
0.53,0.74,0.74,0.53
0.74,0.74,0.74,0.74
0.74,0.74,0.74,0.74
0.53,0.69,0.69,0.53
0.69,0.69,0.69,0.69
0.53,0.68,0.68,0.53
0.68,0.68,0.68,0.68
0.68,0.68,0.68,0.68
0.68,0.68,0.68,0.68
0.53,0.68,0.68,0.53
0.57,0.68,0.68,0.52
0.55,0.67,0.67,0.55
0.60,0.67,0.67,0.60
0.66,0.66,0.66,0.56
0.66,0.66,0.66,0.66
0.66,0.66,0.66,0.59
0.62,0.66,0.69,0.62
0.69,0.69,0.69,0.69
0.70,0.70,0.70,0.70
0.60,0.69,0.69,0.60
0.69,0.69,0.69,0.69
0.69,0.69,0.69,0.69
0.70,0.70,0.70,0.70
0.70,0.70,0.70,0.70
0.65,0.65,0.65,0.60
0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65
0.65,0.61,0.68,0.61
0.61,0.61,0.61,0.61
0.56,0.68,0.68,0.56
0.68,0.68,0.68,0.68
0.65,0.65,0.65,0.65
0.67,0.67,0.67,0.67
0.68,0.68,0.68,0.68
0.70,0.70,0.75,0.68
0.70,0.70,0.72,0.70
0.70,0.70,0.70,0.60
0.70,0.70,0.70,0.70
0.70,0.70,0.70,0.60
0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65
0.66,0.66,0.66,0.66
0.66,0.66,0.70,0.66
0.66,0.66,0.66,0.66
0.56,0.66,0.66,0.56
0.60,0.66,0.66,0.60
0.64,0.64,0.64,0.64
0.66,0.66,0.66,0.66
0.66,0.66,0.66,0.66
0.66,0.66,0.66,0.66
0.63,0.60,0.63,0.57
0.60,0.60,0.60,0.60
0.60,0.60,0.60,0.60
0.57,0.61,0.62,0.57
0.61,0.61,0.61,0.61
0.61,0.61,0.61,0.61
0.75,0.67,0.75,0.66
0.66,0.66,0.66,0.66
0.66,0.66,0.66,0.66
0.62,0.69,0.70,0.62
0.65,0.65,0.65,0.65
0.58,0.65,0.65,0.58
0.65,0.65,0.65,0.65
0.57,0.65,0.65,0.57
0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.57
0.64,0.64,0.64,0.55
0.64,0.64,0.64,0.64
0.64,0.62,0.65,0.62
0.61,0.65,0.65,0.57
0.65,0.70,0.70,0.65
0.70,0.82,0.85,0.70
0.84,0.84,0.84,0.80
0.84,0.84,0.84,0.84
0.84,0.84,0.84,0.84
0.82,0.80,0.82,0.80
0.79,0.80,0.80,0.79
0.80,0.80,0.80,0.80
0.75,0.80,0.80,0.75
0.78,0.85,0.85,0.70
0.75,0.90,0.90,0.75
0.90,0.90,0.90,0.90
0.90,0.90,0.90,0.90
0.90,0.90,0.90,0.90
0.90,0.90,0.90,0.88
0.90,0.90,0.90,0.90
0.75,0.82,0.82,0.75
0.75,0.83,0.83,0.75
0.83,0.83,0.83,0.83
0.83,0.83,0.83,0.83
0.83,0.83,0.83,0.83
0.83,0.83,0.83,0.83
0.85,0.90,0.90,0.85
0.90,0.90,0.90,0.90
0.90,0.90,0.90,0.87
0.92,0.98,0.98,0.92
0.98,0.95,0.98,0.95
0.95,0.93,0.95,0.91
0.93,0.96,0.96,0.93
0.96,0.95,0.96,0.92
0.93,0.90,0.93,0.90
0.93,0.88,0.93,0.88
0.88,0.90,0.90,0.85
0.90,0.90,0.90,0.85
0.85,0.92,0.92,0.85
0.85,0.93,0.93,0.85
0.93,0.95,0.95,0.91
0.90,0.95,0.95,0.87
0.90,0.95,0.95,0.90
0.92,0.96,0.98,0.92
0.96,1.01,1.07,0.96
1.01,1.01,1.05,0.98
1.01,1.01,1.01,1.00
1.00,0.95,1.00,0.90
0.95,0.99,0.99,0.90
0.99,0.95,0.99,0.95
0.99,0.95,0.99,0.90
0.98,0.98,0.98,0.90
0.93,0.95,0.98,0.93
0.90,0.93,1.00,0.90
0.99,0.95,0.99,0.93
0.95,0.90,0.95,0.90
0.91,0.94,0.95,0.91
0.91,0.95,0.95,0.91
0.94,0.95,0.95,0.92
0.92,1.00,1.00,0.91
0.90,1.00,1.00,0.90
1.00,0.95,1.00,0.95
0.90,0.95,0.95,0.90
0.95,1.02,1.05,0.95
0.90,1.00,1.02,0.90
1.00,1.02,1.04,1.00
0.98,1.00,1.01,0.95
1.06,0.95,1.06,0.95
0.95,0.92,1.00,0.85
1.00,1.00,1.00,1.00
0.90,0.91,0.97,0.90
0.97,0.90,0.97,0.85
0.85,0.90,0.90,0.80
0.82,0.86,0.87,0.82
0.90,0.90,0.90,0.86
0.89,0.89,0.95,0.89
0.80,0.90,0.90,0.75
0.85,0.87,0.87,0.84
0.87,0.87,0.90,0.87
0.87,0.87,0.90,0.87
0.87,0.87,0.90,0.87
0.90,0.90,0.90,0.85
0.95,0.85,0.95,0.85
0.90,0.97,0.97,0.85
0.99,0.95,0.99,0.94
0.95,0.95,0.98,0.95
0.98,0.97,0.98,0.94
0.98,0.97,0.98,0.97
0.97,0.95,0.97,0.94
0.95,0.95,0.95,0.90
0.95,0.96,0.96,0.90
0.96,0.97,0.97,0.96
0.90,0.97,0.97,0.90
0.95,0.95,0.95,0.95
0.90,1.04,1.05,0.80
1.02,1.03,1.05,1.00
1.00,1.00,1.00,1.00
1.05,0.95,1.05,0.95
0.95,0.97,0.97,0.92
0.90,0.97,0.97,0.90
0.97,0.97,0.97,0.95
0.97,0.99,0.99,0.90
0.97,0.98,0.98,0.95
1.01,1.01,1.01,1.00
1.01,1.01,1.01,0.97
1.01,1.01,1.01,0.92
1.02,1.00,1.04,0.97
1.03,0.93,1.03,0.93
1.00,1.00,1.00,0.95
0.95,1.00,1.00,0.95
0.95,1.00,1.00,0.95
1.00,0.92,1.00,0.92
0.95,0.90,0.95,0.90
0.90,0.95,0.95,0.87
0.93,0.93,0.93,0.89
0.89,0.92,0.92,0.85
0.90,0.90,0.92,0.90
0.90,0.92,0.92,0.88
0.92,0.90,0.92,0.85
0.91,0.94,0.94,0.91
0.85,0.94,0.95,0.85
0.95,0.93,0.95,0.93
0.93,0.93,0.93,0.93
0.94,0.93,0.94,0.85
0.94,0.94,0.94,0.94
0.93,0.93,0.95,0.88
0.95,0.93,0.95,0.88
0.93,0.92,0.93,0.87
0.90,0.88,0.93,0.88
0.91,0.91,0.95,0.87
0.91,0.91,0.91,0.91
0.94,0.95,0.98,0.94
0.99,0.99,0.99,0.91
0.99,0.99,1.00,0.94
0.99,1.02,1.04,0.92
1.02,1.02,1.02,1.02
1.02,1.05,1.05,1.02
1.05,1.02,1.05,0.97
1.04,1.04,1.04,1.01
1.04,1.04,1.04,1.04
1.08,1.10,1.15,1.08
1.05,1.10,1.11,1.02
1.10,1.12,1.12,1.00
1.05,1.08,1.09,1.05
1.09,1.01,1.09,1.01
1.07,1.07,1.07,1.02
1.09,1.13,1.13,1.08
1.13,1.23,1.23,1.12
1.27,1.28,1.29,1.25
1.28,1.45,1.45,1.28
1.48,1.68,1.79,1.48
1.69,1.74,1.78,1.60
1.70,1.57,1.70,1.46
1.57,1.51,1.60,1.49
1.55,1.53,1.55,1.47
1.48,1.59,1.62,1.48
1.62,1.62,1.62,1.56
1.61,1.60,1.62,1.51
1.60,1.55,1.60,1.52
1.57,1.55,1.57,1.51
1.55,1.61,1.62,1.52
1.61,1.55,1.61,1.48
1.50,1.55,1.56,1.50
1.62,1.60,1.62,1.55
1.61,1.59,1.61,1.55
1.55,1.60,1.61,1.55
1.60,1.55,1.60,1.55
1.61,1.59,1.61,1.56
1.56,1.50,1.60,1.40
1.20,1.50,1.50,1.20
1.50,1.45,1.50,1.38
1.45,1.48,1.48,1.45
1.45,1.45,1.45,1.42
1.45,1.45,1.49,1.45
1.46,1.45,1.46,1.45
1.46,1.45,1.46,1.38
1.43,1.46,1.46,1.43
1.40,1.45,1.45,1.20
1.30,1.50,1.65,1.30
1.65,1.58,1.65,1.52
1.59,1.55,1.60,1.50
1.57,1.58,1.60,1.53
1.64,1.65,1.65,1.58
1.70,1.80,1.84,1.66
1.75,1.75,1.81,1.73
1.66,1.64,1.70,1.55
1.67,1.72,1.74,1.65
1.72,1.70,1.72,1.60
1.70,1.61,1.72,1.61
1.70,1.72,1.72,1.63
1.72,1.71,1.75,1.70
1.82,1.77,1.82,1.72
1.77,1.79,1.79,1.77
1.80,1.81,1.81,1.75
1.81,1.75,1.81,1.75
1.75,1.73,1.78,1.73
1.77,1.80,1.84,1.75
1.81,1.85,1.86,1.77
1.85,1.90,1.91,1.85
1.92,1.85,1.92,1.85
1.87,1.80,1.89,1.60
1.80,1.78,1.80,1.77
1.75,1.79,1.79,1.72
1.80,1.78,1.84,1.77
1.78,1.84,1.84,1.78
1.84,1.80,1.84,1.77
1.78,1.79,1.80,1.70
1.79,1.75,1.80,1.75
1.66,1.72,1.79,1.60
1.75,1.80,1.82,1.68
1.80,1.80,1.82,1.80
1.75,1.75,1.78,1.75
1.78,1.80,1.82,1.75
1.80,1.80,1.80,1.75
1.75,1.75,1.75,1.60
1.78,1.70,1.78,1.66
1.69,1.70,1.75,1.61
1.70,1.65,1.72,1.65
1.65,1.67,1.70,1.61
1.63,1.67,1.70,1.63
1.70,1.68,1.70,1.65
1.66,1.63,1.68,1.63
1.64,1.65,1.67,1.64
1.65,1.65,1.65,1.63
1.65,1.70,1.76,1.65
1.68,1.70,1.70,1.65
1.70,1.63,1.75,1.61
1.70,1.69,1.75,1.65
1.70,1.70,1.73,1.70
1.70,1.73,1.75,1.70
1.73,1.71,1.74,1.71
1.73,1.72,1.73,1.72
1.71,1.72,1.73,1.70
1.73,1.72,1.73,1.61
1.62,1.71,1.71,1.62
1.71,1.71,1.72,1.71
1.73,1.73,1.73,1.70
1.70,1.73,1.73,1.70
1.71,1.65,1.75,1.61
1.61,1.70,1.70,1.61
1.74,1.74,1.74,1.74
1.72,1.71,1.72,1.68
1.66,1.72,1.72,1.66
1.72,1.67,1.72,1.67
1.69,1.65,1.69,1.65
1.67,1.75,1.75,1.66
1.75,1.65,1.75,1.62
1.73,1.75,1.75,1.64
1.70,1.69,1.70,1.66
1.67,1.69,1.69,1.61
1.61,1.69,1.69,1.61
1.67,1.70,1.70,1.65
1.65,1.63,1.70,1.63
1.68,1.68,1.75,1.64
1.65,1.65,1.72,1.64
1.70,1.69,1.74,1.65
1.69,1.60,1.70,1.60
1.67,1.64,1.75,1.50
1.58,1.62,1.69,1.56
1.65,1.60,1.65,1.59
1.65,1.55,1.65,1.55
1.55,1.44,1.60,1.37
1.44,1.54,1.60,1.44
1.69,1.59,1.69,1.55
1.59,1.59,1.60,1.59
1.60,1.57,1.60,1.57
1.57,1.68,1.68,1.57
1.58,1.65,1.69,1.58
1.68,1.60,1.69,1.60
1.60,1.60,1.65,1.57
1.60,1.58,1.60,1.56
1.60,1.58,1.60,1.53
1.58,1.56,1.65,1.50
1.58,1.60,1.62,1.55
1.59,1.60,1.60,1.59
1.60,1.57,1.62,1.55
1.57,1.55,1.59,1.51
1.55,1.51,1.55,1.51
1.55,1.50,1.59,1.49
1.51,1.54,1.54,1.47
1.50,1.49,1.50,1.45
1.50,1.49,1.50,1.45
1.45,1.55,1.55,1.45
1.55,1.52,1.55,1.50
1.40,1.54,1.54,1.40
1.53,1.55,1.55,1.50
1.55,1.59,1.59,1.53
1.59,1.60,1.60,1.55
1.60,1.58,1.62,1.50
1.58,1.55,1.58,1.55
1.55,1.55,1.58,1.50
1.55,1.55,1.55,1.51
1.55,1.55,1.58,1.51
1.58,1.57,1.59,1.57
1.58,1.57,1.58,1.54
1.60,1.56,1.60,1.56
1.57,1.56,1.58,1.56
1.56,1.56,1.56,1.52
1.56,1.58,1.58,1.56
1.58,1.58,1.58,1.58
1.56,1.57,1.57,1.56
1.55,1.57,1.58,1.55
1.55,1.62,1.62,1.55
1.60,1.57,1.60,1.57
1.60,1.57,1.60,1.57
1.55,1.58,1.58,1.55
1.58,1.59,1.59,1.58
1.60,1.70,1.70,1.60
1.71,1.80,1.80,1.71
1.82,1.95,2.14,1.80
2.02,2.00,2.17,1.99
8.00,6.57,8.00,6.10
6.74,7.50,7.70,6.70
7.50,7.50,7.60,7.30
7.50,7.40,7.50,7.40
7.50,7.50,7.55,7.15
7.48,7.50,7.50,7.48
7.52,7.45,7.52,7.35
7.45,8.00,8.10,7.45
8.25,8.25,8.50,8.00
8.50,8.00,8.50,7.64
8.00,7.95,8.00,7.76
7.81,8.00,8.00,7.78
8.04,8.02,8.05,8.01
