SAUC,Diversified Restaurant Holdings,NASDAQ
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.20,5.20,5.20,5.20
5.20,5.20,5.20,5.20
5.20,5.20,5.20,5.20
5.20,5.20,5.20,5.20
5.20,5.20,5.20,5.20
5.20,5.20,5.20,5.20
5.20,5.20,5.20,5.20
5.20,5.20,5.20,5.20
5.20,5.20,5.20,5.20
5.20,5.20,5.20,5.20
5.20,5.20,5.20,5.20
5.20,5.20,5.20,5.20
5.20,5.20,5.20,5.20
5.20,5.20,5.20,5.20
5.20,5.20,5.20,5.20
5.20,5.20,5.20,5.20
5.20,5.20,5.20,5.20
5.20,5.20,5.20,5.20
5.20,5.20,5.20,5.20
5.20,5.20,5.20,5.20
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
1.10,1.01,1.10,1.01
5.40,5.40,5.40,5.40
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
4.75,4.75,4.75,4.75
4.75,4.75,4.75,4.75
4.75,4.75,4.75,4.75
4.75,4.75,4.75,4.75
4.75,4.75,4.75,4.75
4.75,4.75,4.75,4.75
4.75,4.75,4.75,4.75
4.75,4.75,4.75,4.75
4.75,4.75,4.75,4.75
4.75,4.75,4.75,4.75
4.75,4.75,4.75,4.75
4.75,4.75,4.75,4.75
4.75,4.75,4.75,4.75
4.75,4.75,4.75,4.75
4.75,4.75,4.75,4.75
4.75,4.75,4.75,4.75
4.75,4.75,4.75,4.75
4.75,4.75,4.75,4.75
4.75,4.75,4.75,4.75
4.75,4.75,4.75,4.75
4.75,4.75,4.75,4.75
4.75,4.75,4.75,4.75
4.75,4.75,4.75,4.75
4.75,4.75,4.75,4.75
4.75,4.75,4.75,4.75
4.75,4.75,4.75,4.75
4.75,4.75,4.75,4.75
4.75,4.75,4.75,4.75
4.75,4.75,4.75,4.75
4.75,4.75,4.75,4.75
4.75,4.75,4.75,4.75
4.75,4.75,4.75,4.75
4.75,4.75,4.75,4.75
4.75,4.75,4.75,4.75
4.75,4.75,4.75,4.75
4.75,4.75,4.75,4.75
4.75,4.75,4.75,4.75
4.75,4.75,4.75,4.75
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
3.50,3.50,3.50,3.50
3.50,3.50,3.50,3.50
3.50,3.50,3.50,3.50
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
1.25,4.00,4.00,0.30
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
2.00,2.00,2.00,2.00
2.00,2.00,2.00,2.00
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
0.40,0.40,0.40,0.40
0.40,0.40,0.40,0.40
5.25,5.25,5.25,0.40
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
1.10,1.10,1.10,1.10
1.10,1.10,1.10,1.10
1.10,1.10,1.10,1.10
1.10,1.10,1.10,1.10
1.10,1.10,1.10,1.10
1.10,1.10,1.10,1.10
1.10,1.10,1.10,1.10
1.10,1.10,1.10,1.10
1.10,1.10,1.10,1.10
1.10,1.10,1.10,1.10
1.10,1.10,1.10,1.10
1.10,1.10,1.10,1.10
3.97,3.97,3.97,3.97
3.97,3.97,3.97,3.97
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
3.97,3.97,3.97,3.97
3.97,3.97,3.97,3.97
3.97,3.97,3.97,3.97
3.97,3.97,3.97,3.97
3.97,3.97,3.97,3.97
4.90,4.90,4.90,4.90
4.90,4.90,4.90,4.90
4.90,4.90,4.90,4.90
4.90,4.90,4.90,4.90
4.90,4.90,4.90,4.90
4.90,4.90,4.90,4.90
4.90,4.90,4.90,4.90
4.90,4.90,4.90,4.90
4.90,4.90,4.90,4.90
4.25,4.25,4.25,4.25
4.25,4.25,4.25,4.25
4.25,4.25,4.25,4.25
4.25,4.25,4.25,4.25
4.25,4.25,4.25,4.25
4.25,4.25,4.25,4.25
4.25,4.25,4.25,4.25
4.25,4.25,4.25,4.25
4.25,4.25,4.25,4.25
4.25,4.25,4.25,4.25
4.25,4.25,4.25,4.25
4.25,4.25,4.25,4.25
4.25,4.25,4.25,4.25
4.25,4.25,4.25,4.25
4.25,4.25,4.25,4.25
4.25,4.25,4.25,4.25
4.25,4.25,4.25,4.25
4.25,4.25,4.25,4.25
4.25,4.25,4.25,4.25
4.25,4.25,4.25,4.25
4.25,4.25,4.25,4.25
4.25,4.25,4.25,4.25
4.25,4.25,4.25,4.25
4.60,4.50,4.90,4.50
4.50,3.35,4.50,2.50
3.35,3.35,3.35,3.35
3.35,3.35,3.35,3.35
3.35,3.35,3.35,3.35
3.35,3.35,3.35,3.35
3.35,3.35,3.35,3.35
3.35,3.35,3.35,3.35
3.35,3.35,3.35,3.35
3.35,3.35,3.35,3.35
3.35,3.35,3.35,3.35
3.35,3.35,3.35,3.35
3.35,3.35,3.35,3.35
3.35,3.35,3.35,3.35
3.35,3.35,3.35,3.35
3.35,3.35,3.35,3.35
3.35,3.35,3.35,3.35
3.35,3.35,3.35,3.35
3.35,3.35,3.35,3.35
3.35,3.35,3.35,3.35
3.35,3.35,3.35,3.35
3.35,3.35,3.35,3.35
3.35,3.35,3.35,3.35
3.35,3.35,3.35,3.35
3.35,3.35,3.35,3.35
3.35,3.35,3.35,3.35
3.35,3.35,3.35,3.35
3.35,3.35,3.35,3.35
3.35,3.35,3.35,3.35
3.35,3.35,3.35,3.35
3.35,3.35,3.35,3.35
3.35,3.35,3.35,3.35
3.35,3.35,3.35,3.35
3.35,3.35,3.35,3.35
3.35,3.35,3.35,3.35
3.35,3.35,3.35,3.35
4.10,4.10,4.10,4.10
4.10,4.10,4.10,4.10
4.10,4.10,4.10,4.10
4.10,4.10,4.10,4.10
4.10,4.10,4.10,4.10
4.10,4.10,4.10,4.10
4.10,4.10,4.10,4.10
4.10,4.10,4.10,4.10
4.10,4.10,4.10,4.10
4.10,4.10,4.10,4.10
4.10,4.10,4.10,4.10
4.90,4.90,4.90,4.90
4.90,4.90,4.90,4.90
4.90,4.90,4.90,4.90
4.90,4.90,4.90,4.90
4.90,4.90,4.90,4.90
4.90,4.90,4.90,4.90
4.90,4.90,4.90,4.90
4.90,4.90,4.90,4.90
4.90,4.90,4.90,4.90
4.90,4.90,4.90,4.90
4.90,4.90,4.90,4.90
4.50,4.50,4.50,4.50
4.50,4.50,4.50,4.50
4.50,4.50,4.50,4.50
4.50,4.50,4.50,4.50
4.50,4.50,4.50,4.50
4.50,4.50,4.50,4.50
4.90,4.90,4.90,4.90
4.90,4.90,4.90,4.90
4.90,4.90,4.90,4.90
4.90,4.90,4.90,4.90
4.90,4.90,4.90,4.90
4.90,4.90,4.90,4.90
4.90,4.90,4.90,4.90
4.90,4.90,4.90,4.90
4.90,4.90,4.90,4.90
4.90,4.90,4.90,4.90
4.90,4.90,4.90,4.90
3.35,3.35,3.35,3.35
4.90,4.90,4.90,4.90
4.90,4.90,4.90,4.90
4.90,4.90,4.90,4.90
4.90,4.90,4.90,4.90
3.36,3.36,3.36,3.36
3.40,3.40,3.40,3.40
4.25,4.25,4.25,4.25
4.25,4.25,4.25,4.25
3.40,3.40,3.40,3.40
3.40,3.40,3.40,3.40
3.40,3.40,3.40,3.40
3.40,3.40,3.40,3.40
3.40,3.40,3.40,3.40
3.40,3.40,3.40,3.40
3.40,3.40,3.40,3.40
3.40,3.40,3.40,3.40
3.20,3.20,3.20,3.20
3.20,3.20,3.20,3.20
3.20,3.20,3.20,3.20
3.20,3.20,3.20,3.20
3.20,3.20,3.20,3.20
4.90,4.90,4.90,4.90
3.25,3.20,3.25,3.20
3.00,3.00,3.00,3.00
3.00,3.00,3.00,3.00
3.00,3.00,3.00,3.00
3.00,3.00,3.00,3.00
3.00,3.00,3.00,3.00
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
3.10,3.10,3.10,3.10
3.10,3.10,3.10,3.10
3.10,3.10,3.10,3.10
3.10,3.10,3.10,3.10
3.10,3.10,3.10,3.10
3.10,3.10,3.10,3.10
3.10,3.10,3.10,3.10
3.10,3.10,3.10,3.10
3.10,3.10,3.10,3.10
3.10,3.10,3.10,3.10
3.10,3.10,3.10,3.10
3.10,3.10,3.10,3.10
3.10,3.10,3.10,3.10
3.10,3.10,3.10,3.10
3.10,3.10,3.10,3.10
3.10,3.10,3.10,3.10
3.10,3.10,3.10,3.10
3.10,3.10,3.10,3.10
3.10,3.10,3.10,3.10
3.10,3.10,3.10,3.10
3.10,3.10,3.10,3.10
3.10,3.10,3.10,3.10
3.10,3.10,3.10,3.10
3.10,3.10,3.10,3.10
