SAUC,Diversified Restaurant Holdings,NASDAQ
4.65,4.25,4.65,4.25
4.25,4.25,4.25,4.25
4.25,4.25,4.25,4.25
4.25,4.25,4.25,4.25
4.25,4.25,4.25,4.25
4.25,4.25,4.25,4.25
4.25,4.25,4.25,4.25
4.25,4.25,4.25,4.25
4.25,4.25,4.25,4.25
4.00,4.00,4.00,4.00
4.05,4.05,4.05,4.05
4.05,4.05,4.05,4.05
4.50,4.40,4.50,4.00
4.40,4.40,4.40,4.40
4.40,4.40,4.40,4.40
4.40,4.40,4.40,4.40
4.40,4.40,4.40,4.40
4.40,4.40,4.40,4.40
4.40,4.40,4.40,4.40
4.40,4.40,4.40,4.40
4.40,4.40,4.40,4.40
4.40,4.40,4.40,4.40
4.40,4.40,4.40,4.40
4.40,4.40,4.40,4.40
4.40,4.40,4.40,4.40
4.40,4.40,4.40,4.40
4.40,4.40,4.40,4.40
4.50,4.50,4.50,4.50
4.50,3.50,4.50,3.50
3.50,3.50,3.50,3.50
4.50,4.50,4.50,4.50
4.50,4.50,4.50,4.50
4.50,4.50,4.50,4.50
4.50,4.50,4.50,4.50
4.50,4.50,4.50,4.50
4.50,4.50,4.50,4.50
4.50,4.50,4.50,4.50
4.50,4.50,4.50,4.50
4.65,4.90,4.90,4.65
4.90,4.90,4.90,4.90
4.90,4.90,4.90,4.90
4.90,4.90,4.90,4.90
4.90,4.90,4.90,4.90
3.60,5.00,5.00,3.60
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
4.10,4.10,4.10,4.10
4.10,4.10,4.10,4.10
4.10,4.10,4.10,4.10
4.10,4.10,4.10,4.10
4.10,4.10,4.10,4.10
4.22,4.50,4.50,4.22
4.50,4.50,4.50,4.50
4.50,4.50,4.50,4.50
4.20,4.20,4.20,4.20
4.20,4.20,4.20,4.20
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
4.05,4.05,4.05,4.05
4.05,4.05,4.05,4.05
4.05,4.05,4.05,4.05
4.05,4.05,4.05,4.05
4.02,4.02,4.02,4.02
4.02,4.02,4.02,4.02
4.02,4.02,4.02,4.02
4.02,4.02,4.02,4.02
4.02,4.02,4.02,4.02
4.02,4.02,4.02,4.02
3.75,3.75,3.75,3.75
3.75,3.75,3.75,3.75
3.75,3.75,3.75,3.75
3.75,3.75,3.75,3.75
3.75,3.75,3.75,3.75
3.75,3.75,3.75,3.75
3.75,3.75,3.75,3.75
3.75,3.75,3.75,3.75
3.75,3.75,3.75,3.75
3.75,3.75,3.75,3.75
3.75,3.75,3.75,3.75
3.75,3.75,3.75,3.75
3.75,3.75,3.75,3.75
3.75,3.75,3.75,3.75
3.75,3.75,3.75,3.75
3.75,3.75,3.75,3.75
3.75,3.75,3.75,3.75
3.75,3.75,3.75,3.75
3.75,3.75,3.75,3.75
3.75,3.75,3.75,3.75
3.75,3.75,3.75,3.75
3.75,3.75,3.75,3.75
3.75,3.75,3.75,3.75
3.75,3.75,3.75,3.75
3.75,3.75,3.75,3.75
3.75,3.75,3.75,3.75
3.75,3.75,3.75,3.75
3.75,3.75,3.75,3.75
3.75,3.75,3.75,3.75
3.75,3.75,3.75,3.75
3.75,3.75,3.75,3.75
3.75,3.75,3.75,3.75
3.75,3.75,3.75,3.75
3.75,3.75,3.75,3.75
3.75,3.75,3.75,3.75
3.75,3.75,3.75,3.75
3.75,3.75,3.75,3.75
3.75,3.75,3.75,3.75
3.75,3.75,3.75,3.75
3.75,3.75,3.75,3.75
3.75,3.75,3.75,3.75
4.00,4.10,4.10,4.00
4.25,4.25,4.25,4.25
4.25,4.25,4.25,4.25
4.25,4.25,4.25,4.25
4.25,4.25,4.25,4.25
4.62,4.62,4.62,4.62
4.62,4.62,4.62,4.62
4.62,4.62,4.62,4.62
4.65,4.65,4.65,4.65
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
4.65,4.65,4.65,4.65
4.65,4.65,4.65,4.65
4.65,4.65,4.65,4.65
4.65,4.65,4.65,4.65
4.30,4.30,4.30,4.30
4.65,4.80,4.80,4.65
4.80,4.80,4.80,4.80
4.80,4.80,4.80,4.80
4.80,4.80,4.80,4.80
4.78,4.78,4.78,4.78
4.78,4.78,4.78,4.78
4.78,4.78,4.78,4.78
4.78,4.78,4.78,4.78
4.78,4.78,4.78,4.78
4.78,4.78,4.78,4.78
4.78,4.78,4.78,4.78
4.78,4.78,4.78,4.78
4.78,4.78,4.78,4.78
4.78,4.78,4.78,4.78
4.78,4.78,4.78,4.78
4.78,4.78,4.78,4.78
4.78,4.78,4.78,4.78
4.60,4.60,4.60,4.60
4.30,4.30,4.30,4.30
4.30,4.30,4.30,4.30
4.00,3.50,4.00,3.50
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
4.15,3.95,4.15,3.95
3.95,3.95,3.95,3.95
4.10,4.00,4.10,4.00
4.00,4.00,4.00,4.00
4.11,4.11,4.11,4.11
4.11,4.11,4.11,4.11
4.11,4.11,4.11,4.11
4.11,4.11,4.11,4.11
4.11,4.11,4.11,4.11
4.11,4.11,4.11,4.11
4.11,4.11,4.11,4.11
4.11,4.11,4.11,4.11
4.11,4.11,4.11,4.11
4.11,4.11,4.11,4.11
4.11,4.25,4.25,4.11
4.05,4.05,4.05,4.05
4.05,4.05,4.05,4.05
4.05,4.05,4.05,4.05
4.05,4.05,4.05,4.05
4.05,4.05,4.05,4.05
4.35,4.35,4.35,4.35
4.05,4.05,4.05,4.05
4.05,4.05,4.05,4.05
4.05,4.05,4.05,4.05
4.05,4.05,4.05,4.05
4.05,4.05,4.05,4.05
4.05,4.05,4.05,4.05
4.05,4.05,4.05,4.05
4.05,4.05,4.05,4.05
4.05,4.05,4.05,4.05
4.05,4.05,4.05,4.05
4.05,4.05,4.05,4.05
4.10,4.06,4.10,4.06
4.06,4.06,4.06,4.06
4.06,4.06,4.06,4.06
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
4.22,4.50,4.50,4.22
4.50,4.50,4.50,4.50
4.50,4.50,4.50,4.50
4.50,4.50,4.50,4.50
4.50,4.50,4.50,4.50
4.50,4.50,4.50,4.50
4.50,4.50,4.50,4.50
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.50,5.75,5.90,5.35
5.85,6.00,6.05,5.85
6.00,5.75,6.00,5.74
5.75,5.90,5.95,5.70
5.82,6.00,6.00,5.78
5.90,6.04,6.13,5.90
6.05,6.07,6.09,5.90
6.10,6.60,7.00,6.09
6.75,6.95,7.00,6.52
6.80,6.90,6.95,6.68
6.95,6.69,6.95,6.55
6.95,6.70,6.95,6.51
6.80,6.75,6.85,6.49
6.90,7.10,7.14,6.90
7.20,7.15,7.20,6.75
7.25,7.10,7.35,7.00
7.00,7.06,7.15,6.90
7.06,7.19,7.25,7.06
7.25,7.23,7.25,7.12
7.25,7.08,7.30,6.51
6.90,7.00,7.10,6.90
7.01,7.20,7.20,7.00
7.16,7.34,7.34,7.00
7.35,7.35,7.44,7.20
7.34,7.35,7.65,7.25
7.35,7.20,7.38,7.01
7.15,7.25,7.25,7.13
7.25,7.33,7.49,7.25
7.33,7.10,7.45,7.10
7.20,7.20,7.24,7.10
7.19,7.37,7.55,7.10
7.25,7.14,7.30,7.05
7.06,7.25,7.40,7.06
7.29,7.17,7.29,7.12
7.24,7.12,7.25,7.12
7.20,7.15,7.20,7.10
7.15,7.25,7.30,7.15
7.25,7.22,7.25,7.09
7.15,7.15,7.25,7.10
7.09,7.13,7.21,7.06
7.13,7.19,7.35,7.13
7.25,7.30,7.35,7.10
7.29,8.00,8.58,7.17
8.03,8.00,8.18,7.76
